T,discount_factor,spot_rate_cc,forward_rate_cc
11.0434056761,0.377495390356,0.0882152616607,0.0952947885741
11.0684474124,0.376595584661,0.0882312894176,0.0953042617811
11.0934891486,0.375697834918,0.0882472661307,0.0953136748793
11.1185308848,0.374802137214,0.08826319201,0.0953230282564
11.143572621,0.373908487634,0.0882790672643,0.095332322297
11.1686143573,0.373016882264,0.0882948921017,0.0953415573835
11.1936560935,0.37212731719,0.088310666729,0.0953507338957
11.2186978297,0.371239788499,0.0883263913522,0.0953598522108
11.2437395659,0.370354292279,0.088342066176,0.0953689127035
11.2687813022,0.369470824616,0.0883576914045,0.0953779157462
11.2938230384,0.3685893816,0.0883732672406,0.0953868617085
11.3188647746,0.367709959321,0.0883887938861,0.0953957509579
11.3439065109,0.366832553868,0.0884042715422,0.0954045838592
11.3689482471,0.365957161333,0.0884197004088,0.0954133607751
11.3939899833,0.365083777808,0.0884350806849,0.0954220820655
11.4190317195,0.364212399386,0.0884504125686,0.0954307480882
11.4440734558,0.363343022162,0.0884656962571,0.0954393591985
11.469115192,0.362475642232,0.0884809319465,0.0954479157495
11.4941569282,0.361610255691,0.0884961198321,0.0954564180919
11.5191986644,0.36074685864,0.0885112601081,0.095464866574
11.5442404007,0.359885447176,0.088526352968,0.0954732615419
11.5692821369,0.359026017403,0.0885413986041,0.0954816033394
11.5943238731,0.358168565421,0.088556397208,0.095489892308
11.6193656093,0.357313087336,0.0885713489703,0.0954981287869
